"ID","ObjectNumber","Period","Culture","Term","NotType","AATID","AATCN"
"21608","B1984.21.264","","British","British","Culture","300111159","AAT"
"21615","B1984.21.271","19th century-20th century","British","British","Culture","300111159","AAT"
"20866","B1984.21.464","18th century","British","British","Culture","300111159","AAT"
"20867","B1984.21.465","18th century","British","British","Culture","300111159","AAT"
"21018","B1984.21.53","18th century","French school","French school","Culture","4","YCBA"
"21019","B1984.21.54","18th century","French school","French school","Culture","4","YCBA"
"21020","B1984.21.55","18th century","French school","French school","Culture","4","YCBA"
"21021","B1984.21.56","18th century","French school","French school","Culture","4","YCBA"
"21022","B1984.21.57","18th century","French school","French school","Culture","4","YCBA"
"21023","B1984.21.58","18th century","French","French","Culture","300111188","AAT"
"21024","B1984.21.59","18th century","French","French","Culture","300111188","AAT"
"21025","B1984.21.60","18th century","French","French","Culture","300111188","AAT"
"21026","B1984.21.61","18th century","French","French","Culture","300111188","AAT"
"21027","B1984.21.62","18th century","French","French","Culture","300111188","AAT"
"21028","B1984.21.63","18th century","French","French","Culture","300111188","AAT"
"21029","B1984.21.64","18th century","French","French","Culture","300111188","AAT"
"21030","B1984.21.65","18th century","French","French","Culture","300111188","AAT"
"21031","B1984.21.66","18th century","French","French","Culture","300111188","AAT"
"21032","B1984.21.67","18th century","French","French","Culture","300111188","AAT"
"21033","B1984.21.68","18th century","French","French","Culture","300111188","AAT"
"20891","B1984.23","19th century","British","British","Culture","300111159","AAT"
"9245","B1984.24.1","19th century","British","British","Culture","300111159","AAT"
"9261","B1984.24.2","19th century","British","British","Culture","300111159","AAT"
"20892","B1984.25","20th century","British","British","Culture","300111159","AAT"
"10158","B1984.27.1","20th century","British","British","Culture","300111159","AAT"
"41451","B1984.27.2","20th century","British","British","Culture","300111159","AAT"
"9971","B1984.28","19th century-20th century","British","British","Culture","300111159","AAT"
"45147","B1984.29.1","20th century","British","British","Culture","300111159","AAT"
"66884","B1984.29.1-5V","20th century","British","British","Culture","300111159","AAT"
"45148","B1984.29.2","20th century","British","British","Culture","300111159","AAT"
"45149","B1984.29.3","20th century","British","British","Culture","300111159","AAT"
"45150","B1984.29.4","20th century","British","British","Culture","300111159","AAT"
"45151","B1984.29.5","20th century","British","British","Culture","300111159","AAT"
"9907","B1984.30.1","20th century","British","British","Culture","300111159","AAT"
"41416","B1984.30.3","20th century","British","British","Culture","300111159","AAT"
"41418","B1984.30.4","20th century","British","British","Culture","300111159","AAT"
"41420","B1984.30.5","20th century","British","British","Culture","300111159","AAT"
"42400","B1984.30.6","20th century","British","British","Culture","300111159","AAT"
"41421","B1984.30.7","20th century","British","British","Culture","300111159","AAT"
"45438","B1984.30.8","20th century","British","British","Culture","300111159","AAT"
"6472","B1984.31.10","19th century-20th century","British","British","Culture","300111159","AAT"
"6473","B1984.31.11","19th century-20th century","British","British","Culture","300111159","AAT"
"9465","B1984.31.12","19th century-20th century","British","British","Culture","300111159","AAT"
"9466","B1984.31.13","19th century-20th century","British","British","Culture","300111159","AAT"
"9467","B1984.31.14","19th century-20th century","British","British","Culture","300111159","AAT"
"9468","B1984.31.15","19th century-20th century","British","British","Culture","300111159","AAT"
"9469","B1984.31.16","20th century","British","British","Culture","300111159","AAT"
"9470","B1984.31.17","19th century-20th century","British","British","Culture","300111159","AAT"
"9471","B1984.31.18","","British","British","Culture","300111159","AAT"
"9472","B1984.31.19","19th century-20th century","British","British","Culture","300111159","AAT"
"1249","B1984.31.2","20th century","British","British","Culture","300111159","AAT"
"9473","B1984.31.20","20th century","British","British","Culture","300111159","AAT"
"9474","B1984.31.21","20th century","British","British","Culture","300111159","AAT"
"9476","B1984.31.23","20th century","British","British","Culture","300111159","AAT"
"9477","B1984.31.24","20th century","British","British","Culture","300111159","AAT"
"9478","B1984.31.25","19th century","British","British","Culture","300111159","AAT"
"9479","B1984.31.26","19th century","British","British","Culture","300111159","AAT"
"9480","B1984.31.27","19th century","British","British","Culture","300111159","AAT"
"6383","B1984.31.28","19th century-20th century","British","British","Culture","300111159","AAT"
"9461","B1984.31.5","19th century-20th century","British","British","Culture","300111159","AAT"
"9462","B1984.31.6","19th century-20th century","British","British","Culture","300111159","AAT"
"9463","B1984.31.7","19th century-20th century","British","British","Culture","300111159","AAT"
"9464","B1984.31.8","19th century-20th century","British","British","Culture","300111159","AAT"
"6471","B1984.31.9","19th century-20th century","British","British","Culture","300111159","AAT"
"9690","B1984.32.1","19th century-20th century","British","British","Culture","300111159","AAT"
"9691","B1984.32.2","19th century-20th century","British","British","Culture","300111159","AAT"
"9425","B1984.4.1","19th century","British","British","Culture","300111159","AAT"
"20698","B1984.5.1","20th century","British","British","Culture","300111159","AAT"
"20699","B1984.5.2","20th century","British","British","Culture","300111159","AAT"
"1497","B1984.6.3","20th century","British","British","Culture","300111159","AAT"
"1240","B1984.9","18th century","British","British","Culture","300111159","AAT"
"5055","B1985.10.1","19th century","British","British","Culture","300111159","AAT"
"9260","B1985.11.2","18th century-19th century","French","French","Culture","300111188","AAT"
"45463","B1985.12.1","20th century","British","British","Culture","300111159","AAT"
"45464","B1985.12.2","20th century","British","British","Culture","300111159","AAT"
"45469","B1985.13.5","18th century","British","British","Culture","300111159","AAT"
"45470","B1985.13.6","18th century","British","British","Culture","300111159","AAT"
"7237","B1985.14","19th century","British","British","Culture","300111159","AAT"
"9834","B1985.15.1","19th century","British","British","Culture","300111159","AAT"
"10533","B1985.15.2","19th century","British","British","Culture","300111159","AAT"
"9265","B1985.15.3","18th century","British","British","Culture","300111159","AAT"
"10780","B1985.15.4","19th century","British","British","Culture","300111159","AAT"
"9264","B1985.16","19th century","British","British","Culture","300111159","AAT"
"5056","B1985.19.1","20th century","British","British","Culture","300111159","AAT"
"5057","B1985.19.2","20th century","British","British","Culture","300111159","AAT"
"1261","B1985.19.3","20th century","British","British","Culture","300111159","AAT"
"92","B1985.19.4","20th century","British","British","Culture","300111159","AAT"
"1262","B1985.19.5","19th century","British","British","Culture","300111159","AAT"
"9263","B1985.19.7","19th century","British","British","Culture","300111159","AAT"
"9161","B1985.2.2","20th century","British","British","Culture","300111159","AAT"
"34516","B1985.2.3","20th century","British","British","Culture","300111159","AAT"
"42713","B1985.23","19th century","British","British","Culture","300111159","AAT"
"41765","B1985.25.1","20th century","British","British","Culture","300111159","AAT"
"41767","B1985.25.2","20th century","British","British","Culture","300111159","AAT"
"41768","B1985.25.3","20th century","British","British","Culture","300111159","AAT"
"41770","B1985.25.4","20th century","British","British","Culture","300111159","AAT"
"42397","B1985.25.5","20th century","British","British","Culture","300111159","AAT"
"41771","B1985.25.6","20th century","British","British","Culture","300111159","AAT"
"42395","B1985.25.7","20th century","British","British","Culture","300111159","AAT"
"42396","B1985.25.8","20th century","British","British","Culture","300111159","AAT"
"32133","B1985.25.9","20th century","British","British","Culture","300111159","AAT"
"9289","B1985.27","19th century","British","British","Culture","300111159","AAT"
"9254","B1985.28","19th century","British","British","Culture","300111159","AAT"
"45481","B1985.29.1","20th century","British","British","Culture","300111159","AAT"
"45482","B1985.29.2","20th century","British","British","Culture","300111159","AAT"
"5054","B1985.3.3","20th century","British","British","Culture","300111159","AAT"
"10947","B1985.30","20th century","British","British","Culture","300111159","AAT"
"23517","B1985.31.12","20th century","American","American","Culture","300107956","AAT"
"23519","B1985.31.14","20th century","American","American","Culture","300107956","AAT"
"9299","B1985.32","18th century","British","British","Culture","300111159","AAT"
"20983","B1985.36.1080","18th century-19th century","British","British","Culture","300111159","AAT"
"20993","B1985.36.1090","18th century","British","British","Culture","300111159","AAT"
"20999","B1985.36.1096","19th century","British","British","Culture","300111159","AAT"
"21002","B1985.36.1099","18th century-19th century","British","British","Culture","300111159","AAT"
"21050","B1985.36.1102","18th century-19th century","British","British","Culture","300111159","AAT"
"21223","B1985.36.1170","19th century","British","British","Culture","300111159","AAT"
"21285","B1985.36.1300","18th century","British","British","Culture","300111159","AAT"
"21286","B1985.36.1301","18th century","British","British","Culture","300111159","AAT"
"21287","B1985.36.1302","19th century","British","British","Culture","300111159","AAT"
"21288","B1985.36.1303","18th century","British","British","Culture","300111159","AAT"
"21373","B1985.36.1317","18th century","British","British","Culture","300111159","AAT"
"21374","B1985.36.1318","18th century","British","British","Culture","300111159","AAT"
"21375","B1985.36.1319","18th century","British","British","Culture","300111159","AAT"
"21376","B1985.36.1320","18th century","British","British","Culture","300111159","AAT"
"21377","B1985.36.1321","18th century","British","British","Culture","300111159","AAT"
"21378","B1985.36.1322","18th century","British","British","Culture","300111159","AAT"
"21379","B1985.36.1323","18th century","British","British","Culture","300111159","AAT"
"21380","B1985.36.1324","18th century","British","British","Culture","300111159","AAT"
"21440","B1985.36.1388","18th century","British","British","Culture","300111159","AAT"
"44326","B1985.36.143","19th century","British","British","Culture","300111159","AAT"
"21075","B1985.36.1449","18th century","British","British","Culture","300111159","AAT"
"21095","B1985.36.1450","18th century","British","British","Culture","300111159","AAT"
"21098","B1985.36.1451","18th century","British","British","Culture","300111159","AAT"
"44902","B1985.36.912","19th century","British","British","Culture","300111159","AAT"
"6474","B1985.37.1","19th century","British","British","Culture","300111159","AAT"
"6475","B1985.37.2","19th century","British","British","Culture","300111159","AAT"
"6350","B1985.37.3","19th century","British","British","Culture","300111159","AAT"
"9246","B1985.38","19th century","British","British","Culture","300111159","AAT"
"9266","B1985.5","19th century","British","British","Culture","300111159","AAT"
"45462","B1985.7","18th century","British","British","Culture","300111159","AAT"
"1257","B1985.9","20th century","British","British","Culture","300111159","AAT"
"5058","B1986.1.1","20th century","British","British","Culture","300111159","AAT"
"1271","B1986.1.2","20th century","British","British","Culture","300111159","AAT"
"21512","B1986.12.1","18th century-19th century","British","British","Culture","300111159","AAT"
"21513","B1986.12.2","18th century-19th century","British","British","Culture","300111159","AAT"
"21514","B1986.12.3","18th century-19th century","British","British","Culture","300111159","AAT"
"21515","B1986.12.4","18th century-19th century","British","British","Culture","300111159","AAT"
"21516","B1986.12.5","18th century-19th century","British","British","Culture","300111159","AAT"
"21517","B1986.12.6","18th century-19th century","British","British","Culture","300111159","AAT"
"21518","B1986.12.7","18th century-19th century","British","British","Culture","300111159","AAT"
"21519","B1986.12.8","18th century-19th century","British","British","Culture","300111159","AAT"
"21520","B1986.12.9","18th century-19th century","British","British","Culture","300111159","AAT"
"2576","B1986.14","18th century-19th century","British","British","Culture","300111159","AAT"
"2578","B1986.16.1","20th century","British","British","Culture","300111159","AAT"
"2580","B1986.16.10","20th century","British","British","Culture","300111159","AAT"
"2581","B1986.16.11","20th century","British","British","Culture","300111159","AAT"
"2582","B1986.16.12","20th century","British","British","Culture","300111159","AAT"
"2583","B1986.16.13","20th century","British","British","Culture","300111159","AAT"
"2584","B1986.16.14","20th century","British","British","Culture","300111159","AAT"
"2585","B1986.16.15","20th century","British","British","Culture","300111159","AAT"
"2586","B1986.16.16","20th century","British","British","Culture","300111159","AAT"
"2587","B1986.16.17","20th century","British","British","Culture","300111159","AAT"
"2588","B1986.16.18","20th century","British","British","Culture","300111159","AAT"
"2589","B1986.16.19","20th century","British","British","Culture","300111159","AAT"
"2590","B1986.16.2","20th century","British","British","Culture","300111159","AAT"
"2591","B1986.16.20","20th century","British","British","Culture","300111159","AAT"
"2593","B1986.16.3","20th century","British","British","Culture","300111159","AAT"
"2594","B1986.16.4","20th century","British","British","Culture","300111159","AAT"
"2595","B1986.16.5","20th century","British","British","Culture","300111159","AAT"
"2596","B1986.16.6","20th century","British","British","Culture","300111159","AAT"
"2597","B1986.16.7","20th century","British","British","Culture","300111159","AAT"
"2598","B1986.16.8","20th century","British","British","Culture","300111159","AAT"
"2599","B1986.16.9","20th century","British","British","Culture","300111159","AAT"
"1281","B1986.17","19th century","British","British","Culture","300111159","AAT"
"21508","B1986.2.1","19th century-20th century","British","British","Culture","300111159","AAT"
"2600","B1986.20","20th century","British","British","Culture","300111159","AAT"
"2601","B1986.21","18th century","British","British","Culture","300111159","AAT"
"2604","B1986.27.5","20th century","British","British","Culture","300111159","AAT"
"1503","B1986.27.7","20th century","British","British","Culture","300111159","AAT"
"2605","B1986.28","18th century","British","British","Culture","300111159","AAT"
"1287","B1986.29.1","19th century","British","British","Culture","300111159","AAT"
"1655","B1986.29.10","19th century","British","British","Culture","300111159","AAT"
"1744","B1986.29.100","","British","British","Culture","300111159","AAT"
"1745","B1986.29.101","19th century","British","British","Culture","300111159","AAT"
"1746","B1986.29.102","18th century-19th century","British","British","Culture","300111159","AAT"
"1747","B1986.29.103","18th century-19th century","British","British","Culture","300111159","AAT"
"1748","B1986.29.104","18th century-19th century","British","British","Culture","300111159","AAT"
"1750","B1986.29.106","19th century","British","British","Culture","300111159","AAT"
"1751","B1986.29.107","19th century","British","British","Culture","300111159","AAT"
"1752","B1986.29.108","19th century","British","British","Culture","300111159","AAT"
"1753","B1986.29.109","19th century","British","British","Culture","300111159","AAT"
"1656","B1986.29.11","19th century","British","British","Culture","300111159","AAT"
"1754","B1986.29.110","19th century","British","British","Culture","300111159","AAT"
"1755","B1986.29.111","19th century","British","British","Culture","300111159","AAT"
"1756","B1986.29.112","19th century","British","British","Culture","300111159","AAT"
"1757","B1986.29.113","19th century","British","British","Culture","300111159","AAT"
"1758","B1986.29.114","18th century-19th century","British","British","Culture","300111159","AAT"
"1759","B1986.29.115","19th century","British","British","Culture","300111159","AAT"
"1760","B1986.29.116","19th century","British","British","Culture","300111159","AAT"
"1761","B1986.29.117","18th century","British","British","Culture","300111159","AAT"
"1762","B1986.29.118","18th century-19th century","British","British","Culture","300111159","AAT"
"1763","B1986.29.119","18th century","British","British","Culture","300111159","AAT"
"1657","B1986.29.12","18th century-19th century","British","British","Culture","300111159","AAT"
"1764","B1986.29.120","18th century-19th century","British","British","Culture","300111159","AAT"
"1765","B1986.29.121","18th century-19th century","British","British","Culture","300111159","AAT"
"1766","B1986.29.122","18th century-19th century","British","British","Culture","300111159","AAT"
"1767","B1986.29.123","18th century-19th century","British","British","Culture","300111159","AAT"
"1768","B1986.29.124","19th century","British","British","Culture","300111159","AAT"
"1769","B1986.29.125","18th century-19th century","British","British","Culture","300111159","AAT"
"1770","B1986.29.126","18th century","British","British","Culture","300111159","AAT"
"1771","B1986.29.127","18th century-19th century","British","British","Culture","300111159","AAT"
"1772","B1986.29.128","19th century","British","British","Culture","300111159","AAT"
"1773","B1986.29.129","19th century","British","British","Culture","300111159","AAT"
"1658","B1986.29.13","18th century-19th century","British","British","Culture","300111159","AAT"
"1774","B1986.29.130","19th century","British","British","Culture","300111159","AAT"
"1775","B1986.29.131","19th century","British","British","Culture","300111159","AAT"
"1776","B1986.29.132","19th century","British","British","Culture","300111159","AAT"
"2240","B1986.29.133","19th century","British","British","Culture","300111159","AAT"
"1777","B1986.29.134","18th century-19th century","British","British","Culture","300111159","AAT"
"1778","B1986.29.135","18th century-19th century","British","British","Culture","300111159","AAT"
"1779","B1986.29.136","19th century","British","British","Culture","300111159","AAT"
"1780","B1986.29.137","19th century","British","British","Culture","300111159","AAT"
"1781","B1986.29.138","19th century","British","British","Culture","300111159","AAT"
"1782","B1986.29.139","19th century","British","British","Culture","300111159","AAT"
"1659","B1986.29.14","18th century-19th century","British","British","Culture","300111159","AAT"
"1783","B1986.29.140","19th century","British","British","Culture","300111159","AAT"
"1784","B1986.29.141","19th century","British","British","Culture","300111159","AAT"
"1785","B1986.29.142","19th century","British","British","Culture","300111159","AAT"
"1786","B1986.29.143","19th century","British","British","Culture","300111159","AAT"
"1787","B1986.29.144","19th century","British","British","Culture","300111159","AAT"
"1788","B1986.29.145","19th century","British","British","Culture","300111159","AAT"
"1789","B1986.29.146","19th century","British","British","Culture","300111159","AAT"
"1790","B1986.29.147","19th century","Scottish","Scottish","Culture","300111212","AAT"
"1791","B1986.29.148","19th century","British","British","Culture","300111159","AAT"
"1660","B1986.29.15","18th century-19th century","British","British","Culture","300111159","AAT"
"1794","B1986.29.151","18th century-19th century","British","British","Culture","300111159","AAT"
"1795","B1986.29.152","19th century","British","British","Culture","300111159","AAT"
"1796","B1986.29.153","19th century","British","British","Culture","300111159","AAT"
"1797","B1986.29.154","18th century-19th century","British","British","Culture","300111159","AAT"
"1798","B1986.29.155","19th century","British","British","Culture","300111159","AAT"
"1799","B1986.29.156","19th century","British","British","Culture","300111159","AAT"
"1800","B1986.29.157","19th century","British","British","Culture","300111159","AAT"
"1801","B1986.29.158","19th century","British","British","Culture","300111159","AAT"
"1802","B1986.29.159","19th century","British","British","Culture","300111159","AAT"
"1661","B1986.29.16","18th century-19th century","British","British","Culture","300111159","AAT"
"1803","B1986.29.160","19th century","British","British","Culture","300111159","AAT"
"1804","B1986.29.161","19th century","British","British","Culture","300111159","AAT"
"1805","B1986.29.162","19th century","British","British","Culture","300111159","AAT"
"1806","B1986.29.163","19th century","British","British","Culture","300111159","AAT"
"1807","B1986.29.164","19th century","British","British","Culture","300111159","AAT"
"1808","B1986.29.165","19th century","British","British","Culture","300111159","AAT"
"1809","B1986.29.166","19th century","British","British","Culture","300111159","AAT"
"1810","B1986.29.167","19th century","British","British","Culture","300111159","AAT"
"1811","B1986.29.168","19th century","British","British","Culture","300111159","AAT"
"1812","B1986.29.169","19th century","British","British","Culture","300111159","AAT"
"1662","B1986.29.17","18th century","British","British","Culture","300111159","AAT"
"1813","B1986.29.170","19th century","British","British","Culture","300111159","AAT"
"1814","B1986.29.171","19th century","British","British","Culture","300111159","AAT"
"1815","B1986.29.172","19th century","British","British","Culture","300111159","AAT"
"1816","B1986.29.173","19th century","British","British","Culture","300111159","AAT"
"1817","B1986.29.174","19th century","British","British","Culture","300111159","AAT"
"1818","B1986.29.175","19th century","British","British","Culture","300111159","AAT"
"1819","B1986.29.176","19th century","British","British","Culture","300111159","AAT"
"1820","B1986.29.177","19th century","British","British","Culture","300111159","AAT"
"1821","B1986.29.178","19th century","British","British","Culture","300111159","AAT"
"1822","B1986.29.179","19th century","British","British","Culture","300111159","AAT"
"1663","B1986.29.18","18th century","French","French","Culture","300111188","AAT"
"1823","B1986.29.180","18th century","Scottish","Scottish","Culture","300111212","AAT"
"1824","B1986.29.181","19th century","British","British","Culture","300111159","AAT"
"1825","B1986.29.182","19th century","British","British","Culture","300111159","AAT"
"1826","B1986.29.183","19th century","British","British","Culture","300111159","AAT"
"1827","B1986.29.184","19th century","Scottish","Scottish","Culture","300111212","AAT"
"1828","B1986.29.185","18th century-19th century","British","British","Culture","300111159","AAT"
"1829","B1986.29.186","18th century-19th century","British","British","Culture","300111159","AAT"
"1830","B1986.29.187","18th century","British","British","Culture","300111159","AAT"
"1664","B1986.29.19","19th century","British","British","Culture","300111159","AAT"
"1833","B1986.29.190","18th century","British","British","Culture","300111159","AAT"
"1834","B1986.29.191","18th century-19th century","British","British","Culture","300111159","AAT"
"1835","B1986.29.192","19th century","British","British","Culture","300111159","AAT"
"1836","B1986.29.193","19th century","British","British","Culture","300111159","AAT"
"1837","B1986.29.194","18th century","British","British","Culture","300111159","AAT"
"1838","B1986.29.195","18th century-19th century","British","British","Culture","300111159","AAT"
"1839","B1986.29.196","18th century-19th century","British","British","Culture","300111159","AAT"
"1840","B1986.29.197","19th century","British","British","Culture","300111159","AAT"
"1841","B1986.29.198","18th century-19th century","British","British","Culture","300111159","AAT"
"1842","B1986.29.199","18th century-19th century","British","British","Culture","300111159","AAT"
"1665","B1986.29.20","19th century","British","British","Culture","300111159","AAT"
"1843","B1986.29.200","18th century-19th century","British","British","Culture","300111159","AAT"
"1844","B1986.29.201","18th century-19th century","British","British","Culture","300111159","AAT"
"1845","B1986.29.202","18th century-19th century","British","British","Culture","300111159","AAT"
"1846","B1986.29.203","18th century-19th century","British","British","Culture","300111159","AAT"
"1847","B1986.29.204","18th century-19th century","British","British","Culture","300111159","AAT"
"1848","B1986.29.205","18th century-19th century","British","British","Culture","300111159","AAT"
"1849","B1986.29.206","18th century","British","British","Culture","300111159","AAT"
"1850","B1986.29.207","18th century-19th century","British","British","Culture","300111159","AAT"
"1851","B1986.29.208","18th century","British","British","Culture","300111159","AAT"
"1852","B1986.29.209","18th century-19th century","British","British","Culture","300111159","AAT"
"1666","B1986.29.21","19th century","British","British","Culture","300111159","AAT"
"1853","B1986.29.210","19th century","British","British","Culture","300111159","AAT"
"1854","B1986.29.211","18th century","British","British","Culture","300111159","AAT"
"1855","B1986.29.212","18th century-19th century","British","British","Culture","300111159","AAT"
"1856","B1986.29.213","18th century-19th century","British","British","Culture","300111159","AAT"
"1857","B1986.29.214","18th century-19th century","British","British","Culture","300111159","AAT"
"1858","B1986.29.215","19th century","British","British","Culture","300111159","AAT"
"1859","B1986.29.216","18th century-19th century","British","British","Culture","300111159","AAT"
"1860","B1986.29.217","18th century-19 century","British","British","Culture","300111159","AAT"
"1861","B1986.29.218","18th century-19th century","British","British","Culture","300111159","AAT"
"1862","B1986.29.219","18th century-19th century","British","British","Culture","300111159","AAT"
"1667","B1986.29.22","18th century","British","British","Culture","300111159","AAT"
"1863","B1986.29.220","18th century-19th century","British","British","Culture","300111159","AAT"
"1864","B1986.29.221","18th century-19th century","British","British","Culture","300111159","AAT"
"1865","B1986.29.222","18th century-19th century","British","British","Culture","300111159","AAT"
"1866","B1986.29.223","18th century","British","British","Culture","300111159","AAT"
"1867","B1986.29.224","18th century","British","British","Culture","300111159","AAT"
"1868","B1986.29.225","18th century","British","British","Culture","300111159","AAT"
"1869","B1986.29.226","18th century-19th century","British","British","Culture","300111159","AAT"
"1870","B1986.29.227","19th century-20th century","British","British","Culture","300111159","AAT"
"1871","B1986.29.228","18th century","British","British","Culture","300111159","AAT"
"1872","B1986.29.229","17th century-18th century","Flemish","Flemish","Culture","300111184","AAT"
"1668","B1986.29.23","18th century - 19th century","British","British","Culture","300111159","AAT"
"1873","B1986.29.230","19th century","British","British","Culture","300111159","AAT"
"1874","B1986.29.231","18th century","British","British","Culture","300111159","AAT"
"1875","B1986.29.232","18th century","British","British","Culture","300111159","AAT"
"1877","B1986.29.234","19th century","British","British","Culture","300111159","AAT"
"1878","B1986.29.235","19th century","British","British","Culture","300111159","AAT"
"1879","B1986.29.236","18th century-19th century","British","British","Culture","300111159","AAT"
"1880","B1986.29.237","18th century","British","British","Culture","300111159","AAT"
"1881","B1986.29.238","18th century-19th century","British","British","Culture","300111159","AAT"
"1882","B1986.29.239","19th century","British","British","Culture","300111159","AAT"
"1669","B1986.29.24","19th century-20th century","British","British","Culture","300111159","AAT"
"1883","B1986.29.240","19th century","British","British","Culture","300111159","AAT"
"1884","B1986.29.241","19th century","British","British","Culture","300111159","AAT"
"1885","B1986.29.242","19th century","British","British","Culture","300111159","AAT"
"1886","B1986.29.243","17th century","Dutch","Dutch","Culture","300111175","AAT"
"1887","B1986.29.244","18th century-19th century","British","British","Culture","300111159","AAT"
"1888","B1986.29.245","18th century-19th century","British","British","Culture","300111159","AAT"
"1889","B1986.29.246","18th century-19th century","British","British","Culture","300111159","AAT"
"1890","B1986.29.247","18th century-19th century","British","British","Culture","300111159","AAT"
"1891","B1986.29.248","18th century","British","British","Culture","300111159","AAT"
"1892","B1986.29.249","18th century","British","British","Culture","300111159","AAT"
"1670","B1986.29.25","19th century-20th century","British","British","Culture","300111159","AAT"
"1893","B1986.29.250","18th century","British","British","Culture","300111159","AAT"
"1894","B1986.29.251","18th century","British","British","Culture","300111159","AAT"
"1895","B1986.29.252","18th century","British","British","Culture","300111159","AAT"
"1896","B1986.29.253","18th century","British","British","Culture","300111159","AAT"
"1897","B1986.29.254","18th century","British","British","Culture","300111159","AAT"
"1898","B1986.29.255","18th century-19th century","British","British","Culture","300111159","AAT"
"1899","B1986.29.256","18th century-19th century","British","British","Culture","300111159","AAT"
"1900","B1986.29.257","18th century-19th century","British","British","Culture","300111159","AAT"
"1901","B1986.29.258","18th century-19th century","British","British","Culture","300111159","AAT"
"1902","B1986.29.259","18th century-19th century","British","British","Culture","300111159","AAT"
"1671","B1986.29.26","18th century-19th century","British","British","Culture","300111159","AAT"
"1903","B1986.29.260","18th century-19th century","British","British","Culture","300111159","AAT"
"1904","B1986.29.261","18th century-19th century","British","British","Culture","300111159","AAT"
"1905","B1986.29.262","18th century-19th century","British","British","Culture","300111159","AAT"
"1906","B1986.29.263","18th century-19th century","British","British","Culture","300111159","AAT"
"1907","B1986.29.264","19th century","British","British","Culture","300111159","AAT"
"1908","B1986.29.265","19th century","British","British","Culture","300111159","AAT"
"1909","B1986.29.266","18th century-19th century","British","British","Culture","300111159","AAT"
"2241","B1986.29.267","18th century-19th century","British","British","Culture","300111159","AAT"
"1910","B1986.29.268","18th century-19th century","British","British","Culture","300111159","AAT"
"1911","B1986.29.269","18th century","British","British","Culture","300111159","AAT"
"1672","B1986.29.27","18th century-19th century","British","British","Culture","300111159","AAT"
"1912","B1986.29.270","19th century","British","British","Culture","300111159","AAT"
"2242","B1986.29.271","18th century-19th century","British","British","Culture","300111159","AAT"
"1913","B1986.29.272","18th century-19th century","British","British","Culture","300111159","AAT"
"1914","B1986.29.273","18th century-19th century","British","British","Culture","300111159","AAT"
"1915","B1986.29.274","18th century-19th century","British","British","Culture","300111159","AAT"
"1916","B1986.29.275","18th century-19th century","British","British","Culture","300111159","AAT"
"1917","B1986.29.276","18th century-19th century","British","British","Culture","300111159","AAT"
"1918","B1986.29.277","18th century-19th century","British","British","Culture","300111159","AAT"
"1919","B1986.29.278","18th century-19th century","British","British","Culture","300111159","AAT"
"1920","B1986.29.279","18th century-19th century","British","British","Culture","300111159","AAT"
"1673","B1986.29.28","18th century","British","British","Culture","300111159","AAT"
"1921","B1986.29.280","18th century-19th century","British","British","Culture","300111159","AAT"
"1922","B1986.29.281","18th century-19th century","British","British","Culture","300111159","AAT"
"1923","B1986.29.282","18th century-19th century","British","British","Culture","300111159","AAT"
"1924","B1986.29.283","18th century-19th century","British","British","Culture","300111159","AAT"
"1925","B1986.29.284","18th century-19th century","British","British","Culture","300111159","AAT"
"1926","B1986.29.285","18th century-19th century","British","British","Culture","300111159","AAT"
"1927","B1986.29.286","18th century-19th century","British","British","Culture","300111159","AAT"
"1928","B1986.29.287","18th century-19th century","British","British","Culture","300111159","AAT"
"1929","B1986.29.288","18th century-19th century","British","British","Culture","300111159","AAT"
"1930","B1986.29.289","18th century-19th century","British","British","Culture","300111159","AAT"
"1674","B1986.29.29","19th century","British","British","Culture","300111159","AAT"
"1931","B1986.29.290","18th century-19th century","British","British","Culture","300111159","AAT"
"1932","B1986.29.291","18th century-19th century","British","British","Culture","300111159","AAT"
"1933","B1986.29.292","18th century-19th century","British","British","Culture","300111159","AAT"
"1934","B1986.29.293","18th century-19th century","British","British","Culture","300111159","AAT"
"1935","B1986.29.294","18th century-19th century","British","British","Culture","300111159","AAT"
"1936","B1986.29.295","18th century-19th century","British","British","Culture","300111159","AAT"
"1937","B1986.29.296","18th century-19th century","British","British","Culture","300111159","AAT"
"1938","B1986.29.297","19th century","British","British","Culture","300111159","AAT"
"1939","B1986.29.298","18th century-19th century","British","British","Culture","300111159","AAT"
"1940","B1986.29.299","18th century-19th century","British","British","Culture","300111159","AAT"
"1675","B1986.29.30","19th century","British","British","Culture","300111159","AAT"
"1941","B1986.29.300","18th century-19th century","British","British","Culture","300111159","AAT"
"1942","B1986.29.301","18th century-19th century","British","British","Culture","300111159","AAT"
"1943","B1986.29.302","18th century-19th century","British","British","Culture","300111159","AAT"
"1944","B1986.29.303","18th century-19th century","British","British","Culture","300111159","AAT"
"1945","B1986.29.304","19th century","British","British","Culture","300111159","AAT"
"1946","B1986.29.305","19th century","British","British","Culture","300111159","AAT"
"1947","B1986.29.306","18th century-19th century","British","British","Culture","300111159","AAT"
"1948","B1986.29.307","18th century-19th century","British","British","Culture","300111159","AAT"
"1949","B1986.29.308","18th century-19th century","British","British","Culture","300111159","AAT"
