"ObjectID","exhibitionID","ExhTitle","","beginISO","CurDate","ExhDate"
"6425","271","Rowlandson Drawings from the Paul Mellon Collection","1977-1978","1977-11-16          ","04 Nov 2013 13:56:09","Rowlandson Drawings from the Paul Mellon Collection, 1977-1978"
"6484","271","Rowlandson Drawings from the Paul Mellon Collection","1977-1978","1977-11-16          ","04 Nov 2013 13:56:09","Rowlandson Drawings from the Paul Mellon Collection, 1977-1978"
"5685","271","Rowlandson Drawings from the Paul Mellon Collection","1977-1978","1977-11-16          ","04 Nov 2013 13:56:09","Rowlandson Drawings from the Paul Mellon Collection, 1977-1978"
"5756","271","Rowlandson Drawings from the Paul Mellon Collection","1977-1978","1977-11-16          ","04 Nov 2013 13:56:09","Rowlandson Drawings from the Paul Mellon Collection, 1977-1978"
"5645","271","Rowlandson Drawings from the Paul Mellon Collection","1977-1978","1977-11-16          ","04 Nov 2013 13:56:09","Rowlandson Drawings from the Paul Mellon Collection, 1977-1978"
"5625","271","Rowlandson Drawings from the Paul Mellon Collection","1977-1978","1977-11-16          ","04 Nov 2013 13:56:09","Rowlandson Drawings from the Paul Mellon Collection, 1977-1978"
"6462","271","Rowlandson Drawings from the Paul Mellon Collection","1977-1978","1977-11-16          ","04 Nov 2013 13:56:09","Rowlandson Drawings from the Paul Mellon Collection, 1977-1978"
"46459","271","Rowlandson Drawings from the Paul Mellon Collection","1977-1978","1977-11-16          ","04 Nov 2013 13:56:09","Rowlandson Drawings from the Paul Mellon Collection, 1977-1978"
"5624","271","Rowlandson Drawings from the Paul Mellon Collection","1977-1978","1977-11-16          ","04 Nov 2013 13:56:09","Rowlandson Drawings from the Paul Mellon Collection, 1977-1978"
"6487","271","Rowlandson Drawings from the Paul Mellon Collection","1977-1978","1977-11-16          ","04 Nov 2013 13:56:09","Rowlandson Drawings from the Paul Mellon Collection, 1977-1978"
"55759","597","The Cottage of Content - or - Toys, Games, and Amusements of Nineteenth Century England","1977","1977-11-02          ","04 Nov 2013 13:56:09","The Cottage of Content - or - Toys, Games, and Amusements of Nineteenth Century England, 1977"
"55758","597","The Cottage of Content - or - Toys, Games, and Amusements of Nineteenth Century England","1977","1977-11-02          ","04 Nov 2013 13:56:09","The Cottage of Content - or - Toys, Games, and Amusements of Nineteenth Century England, 1977"
"55918","597","The Cottage of Content - or - Toys, Games, and Amusements of Nineteenth Century England","1977","1977-11-02          ","04 Nov 2013 13:56:09","The Cottage of Content - or - Toys, Games, and Amusements of Nineteenth Century England, 1977"
"55461","597","The Cottage of Content - or - Toys, Games, and Amusements of Nineteenth Century England","1977","1977-11-02          ","04 Nov 2013 13:56:09","The Cottage of Content - or - Toys, Games, and Amusements of Nineteenth Century England, 1977"
"55760","597","The Cottage of Content - or - Toys, Games, and Amusements of Nineteenth Century England","1977","1977-11-02          ","04 Nov 2013 13:56:09","The Cottage of Content - or - Toys, Games, and Amusements of Nineteenth Century England, 1977"
"55493","597","The Cottage of Content - or - Toys, Games, and Amusements of Nineteenth Century England","1977","1977-11-02          ","04 Nov 2013 13:56:09","The Cottage of Content - or - Toys, Games, and Amusements of Nineteenth Century England, 1977"
"8246","269","British Watercolors - A Golden Age 1750-1850","1977","1977-10-17          ","04 Nov 2013 13:56:09","British Watercolors - A Golden Age 1750-1850, 1977"
"14270","269","British Watercolors - A Golden Age 1750-1850","1977","1977-10-17          ","04 Nov 2013 13:56:09","British Watercolors - A Golden Age 1750-1850, 1977"
"9370","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"9321","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"9688","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"9580","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"13021","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8306","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5840","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5869","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5923","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5978","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5836","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5841","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5843","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5969","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"42952","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"49771","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14316","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"13873","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"20106","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5465","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5485","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"26154","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"26157","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"26252","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"26253","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5488","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5493","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"15847","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"15848","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5466","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5489","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5508","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5472","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5491","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5463","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"31112","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"31115","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"31116","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"31126","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5494","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"16261","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5490","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"16295","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"16294","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5509","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5487","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5458","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"5492","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"1982","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8093","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8048","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8092","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8086","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"4981","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8097","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"41050","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"13043","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8099","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8091","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"30796","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"30792","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"30802","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8094","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14321","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"2219","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"13046","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14284","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8691","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"30841","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"30839","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8651","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8729","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"55938","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8661","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8318","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8664","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"13078","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"55939","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8570","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"10725","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"9488","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"11034","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"11033","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"12959","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"10906","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"10936","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"10935","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"46494","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"12821","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"6073","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"37690","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"20041","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14281","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"20046","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"7671","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"55911","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"51878","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"20047","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"12626","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"19907","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"19906","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14270","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"13192","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14269","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"13044","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"13003","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"19905","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14271","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14272","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14273","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8283","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"12132","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"13019","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"10378","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"10756","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"10183","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"31406","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"31403","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"12902","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"9043","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14302","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14274","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14283","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14267","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"20051","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14276","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"10060","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"6363","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14325","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14277","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14280","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14279","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"14324","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8714","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"8721","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"53450","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"9630","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"9649","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"25489","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"9650","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"25491","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
"9654","568","English Landscape (Paul Mellon Collection) 1630-1850","1977","1977-04-19          ","04 Nov 2013 13:56:09","English Landscape (Paul Mellon Collection) 1630-1850, 1977"
